paperId,title,year,venue,citationCount,referenceCount,abstract,authors,n_authors
ea21bfa00ed7718a774334e33edd9f5187e09e5f,ICARE: the principles of Explainable AI in a Context-aware Recommendation APP,2024,EDBT/ICDT Workshops,0,0,,"[{'authorId': '2183783740', 'name': 'Anna Dalla Vecchia'}, {'authorId': '1728772', 'name': 'Barbara Oliboni'}, {'authorId': '2294723982', 'name': 'Elisa Quintarelli'}]",3
edd867ee721a0e91cc0311235b29a295ebb256b2,Cancer omic data based explainable AI drug recommendation inference: A traceability perspective for explainability,2023,Biomedical Signal Processing and Control,21,61,,"[{'authorId': '3442932', 'name': 'Jianing Xi'}, {'authorId': '2155683568', 'name': 'Daniel X M Wang'}, {'authorId': '1860612', 'name': 'Xuebing Yang'}, {'authorId': '2108167911', 'name': 'Wensheng Zhang'}, {'authorId': '2148946979', 'name': 'Qinghua Huang'}]",5
5ef74f7db4d5643ea87e931a6b4d00afb3c26d5e,Role of Explainable AI in Crop Recommendation Technique of Smart Farming,2025,International Journal of Intelligent Systems and Applications,5,56,"Smart farming is undergoing a transformation with the integration of machine learning (ML) and artificial intelligence (AI) to improve crop recommendations. Despite the advancements, a critical gap exists in opaque ML models that need to explain their predictions, leading to a trust deficit among farmers. This research addresses the gap by implementing explainable AI (XAI) techniques, specifically focusing on the crop recommendation technique in smart farming.
An experiment was conducted using a Crop recommendation dataset, applying XAI algorithms such as Local Interpretable Model-agnostic Explanations (LIME), Differentiable InterCounterfactual Explanations (dice_ml), and SHapley Additive exPlanations (SHAP). These algorithms were used to generate local and counterfactual explanations, enhancing model transparency in compliance with the General Data Protection Regulation (GDPR), which mandates the right to explanation.
The results demonstrated the effectiveness of XAI in making ML models more interpretable and trustworthy. For instance, local explanations from LIME provided insights into individual predictions, while counterfactual scenarios from dice_ml offered alternative crop cultivation suggestions. Feature importance from SHAP gave a global perspective on the factors influencing the model's decisions. The study's statistical analysis revealed that the integration of XAI increased the farmers' understanding of the AI system's recommendations, potentially reducing food insufficiency by enabling the cultivation of alternative crops on the same land.","[{'authorId': '2203839392', 'name': 'Yaganteeswarudu Akkem'}, {'authorId': '2291195807', 'name': 'S. K. Biswas'}, {'authorId': '2280233508', 'name': 'Aruna Varanasi'}]",3
a5cfbc209e3387b5e5c9956f347f7d0cbcc2de42,A Data-Driven Crop Recommendation System with Explainable AI for Precision Agriculture,2025,2025 Third International Conference on Augmented Intelligence and Sustainable Systems (ICAISS),0,6,"In this paper, we presented a crop recommendation system for precision agriculture that is based on the machine learning models providing crop recommendations based on the environmental and soil context. Introducing Explainable AI (XAI) in the designed system using LIME, we hope to enhance the level of trust to its recommendations through the understanding of the process which goes into each of them by the farmers. This has been made possible by the system’s architecture that consists of backend in Flask and frontend in React. The system was subjected to a rigorous assessment of its reliability and efficiency once developed to obviate measurement errors and ensure its effectiveness and efficiency. Moreover, the feedback on the integration of XAI also reveals an enhancement of interpretability by demonstrating the explanations of such features as pH of the soil, temperature, and moisture of the soil to have a positive effect to the system. Besides improving the chances of accurate crop yields estimation, this approach enables an accurate assessment of farming inputs with regards to sustainability.","[{'authorId': '2368459566', 'name': 'Moduguri Karthik'}, {'authorId': '2368458301', 'name': 'Ankenapalle Nandini'}, {'authorId': '2368459363', 'name': 'Pochamreddy Venkata Vedha'}, {'authorId': '2368457731', 'name': 'A. Raaga Latha'}, {'authorId': '2368457901', 'name': 'Balaji K V'}, {'authorId': '9425580', 'name': 'Akey Sungheetha'}]",6
bae1214526f2dc712546fa4b887683bc0baafa3f,An Explainable AI Framework for Diabetic Foot Ulcer Detection and Personalized Footwear Recommendation,2025,"2025 2nd International Conference on Research Methodologies in Knowledge Management, Artificial Intelligence and Telecommunication Engineering (RMKMATE)",0,14,"Diabetic Foot Ulcers (DFUs) are a major complication of diabetes, often leading to infections, hospitalizations, and amputations if not detected early. This study proposes an integrated deep learning and IoT-based system for the early detection, classification, and prevention of DFUs. An EfficientNetB0 model is utilized to classify DFU images with high accuracy, while plantar foot type classification is performed using WaveNet, ResNet, and an Attention Mechanism to analyze plantar pressure data. For personalized footwear recommendation, a Decision Tree model is employed, enhanced with Explainable AI techniques (SHAP, LIME, and Grad-CAM) to provide transparency in decision-making. The system captures real-time foot health parameters using multiple IoT sensors (pressure, temperature, heart rate, gyroscope) embedded in smart footwear, enabling continuous monitoring and risk prediction. The developed models show promising results in improving early DFU diagnosis, personalized prevention strategies, and clinical decision support. Future enhancements aim to scale the solution with larger datasets, real-time cloud integration, and clinical validation. This research provides a novel, explainable, and wearable AI-driven framework for improving diabetic foot care outcomes.","[{'authorId': '2242945328', 'name': 'P. Velvizhy'}, {'authorId': '2368460223', 'name': 'Pavishek Tv'}, {'authorId': '2335125910', 'name': 'V. A'}, {'authorId': '2368461174', 'name': 'Naveen Kumar T'}, {'authorId': '2368450138', 'name': 'Sharath J'}, {'authorId': '2350021677', 'name': 'Matan P'}]",6
3c97967c62cffe70d3880c03d05917596a7f59a1,Interpretability-driven Course Recommendation: A Random Forest Approach with Explainable AI,2025,Recent Advances in Electrical &amp; Electronic Engineering (Formerly Recent Patents on Electrical &amp; Electronic Engineering),0,0,"

In the current educational landscape, universities provide a vast array of
diverse and obscure courses. However, the primary challenge students face is decision overload,
as the abundance of options can make it difficult to choose courses that align with their interests,
career aspirations, and strengths. The development and application of proper course suggestion
systems might assist students in overcoming the challenges associated with choosing the right
courses. However, these recommendation systems still require improvement to address explainability
issues, security issues, and cold start. Our analysis reveals that there is limited research addressing
how course recommendation systems can assist 12th-grade students in selecting courses
for higher education. Therefore, this study presents a novel personalized recommendation system,
namely “Interpretability-Driven Course Recommendation: A Random Forest Approach with Explainable
AI”, that chooses the top-3 courses for students based on their intermediate class grades/-
marks. This research provides accurate and interpretable recommendations using the Random Forest
algorithm with Explainable AI that ensures transparency by explaining why a particular course
is recommended.



The system uses a Random Forest classifier with SHAP (SHapley Additive exPlanations)
to forecast the top-3 courses with the greatest expected scores for appropriateness. The system
uses SHAP (SHapley Additive exPlanations) values to integrate Explainable AI (XAI) to guarantee
openness and trust. The proposed model solves the cold start problem and provides data security.



In terms of precision (0.90), recall (0.92), and F1-score (0.92), Random Forest fared better
than any other classifier. By combining predictions from several decision trees, its ensemble
learning technique increases stability, decreases overfitting, and improves generalization across a
broad range of input data patterns.



A major drawback of conventional black-box machine learning models is their lack
of transparency, which is addressed by the incorporation of SHAP into the course recommendation
system. In this model, students get suggestions in addition to information on which topic
scores had the biggest influence on their choice.



This study presents a practical and interpretable course recommendation system designed
for 12th-grade students transitioning into higher education. Through the use of Explainable
AI-enhanced Random Forest, the model provides precise, transparent, and customized recommendations.
It addresses the main drawbacks of conventional systems, such as their lack of explainability
and their cold start problems. The model's excellent precision, recall, and F1-score indicate its
superior performance, which makes it a useful tool for student guidance and academic advice. For
even more thorough recommendations, future research may consider combining long-term academic
objectives, aptitude test results, and student interests.
","[{'authorId': '117082887', 'name': 'Tasleem Nizam'}, {'authorId': '2320928600', 'name': 'Sherin Zafar'}, {'authorId': '2576047', 'name': 'S. Biswas'}, {'authorId': '2320926588', 'name': 'Imran Hussain'}]",4
d4dc21b3d90eb75474a3d19b123ca08e067484ec,Personalized Cancer Drug Recommendation using GAN and Explainable AI,2025,"2025 International Conference on Data Science, Agents & Artificial Intelligence (ICDSAAI)",0,15,"Through more accurate medication recommendations and increased treatment efficacy, machine learning has improved personalized cancer therapy. To support the treatment recommendation system for lung cancer, the study uses a Conditional Tabular Generative Adversarial Network (CTGAN) to generate synthetic patient data. Machine learning algorithms process data to recommend appropriate medications while LightGBM demonstrates superior performance to XGBoost by achieving 0.82 accuracy. Explainable AI (XAI) techniques produce greater transparency while supplying doctors with expanded treatment information. This approach aims to enhance patient treatment outcomes while establishing trust in AI-driven medical advice.","[{'authorId': '2364206831', 'name': 'A. Apoorva'}, {'authorId': '2364207517', 'name': 'Farha Afreen I'}, {'authorId': '2364195216', 'name': 'E. Suganya'}]",3
d206a64c96e72f06c7178b029e4c45febfaaf548,Improving Course Recommendation Systems with Explainable AI: LLM-Based Frameworks and Evaluations,2025,Educational Data Mining,0,0,,"[{'authorId': '2380412991', 'name': 'Jiawei Li'}, {'authorId': '2380388771', 'name': 'Qianru Lyu'}, {'authorId': '2260654913', 'name': 'Wei Qiu'}, {'authorId': '2192484611', 'name': 'Andy W. H. Khong'}]",4
1f79e0f9b805dd312ba02326eea88ce3490685a9,Sentiment-Aware and Explainable AI-Based Cross-Domain Recommendation System,2025,IJARCCE,0,0,,[],0
a617f4d620192b8c1ae64876f6c1a8d2fffdf1f4,Soil-Specific Crop Recommendation with Explainable AI: The XGB-FuzzyIncNet Approach,2025,Communications in Soil Science and Plant Analysis,0,15,,"[{'authorId': '2375604029', 'name': 'S. Shenbagavadivu'}, {'authorId': '2375606467', 'name': 'M. Senthil Kumar'}]",2
567816e81dc457e982147f2ca44b771070e1380c,Deep Learning Based Plant Disease Classification With Explainable AI and Mitigation Recommendation,2021,IEEE Symposium Series on Computational Intelligence,6,0,"Plants show visible symptoms of getting infected with a disease. Presently an experienced plant pathologist can diagnose the condition through visual inspection of disease-affected plants. However, manual visualization is time-consuming and depends on the plant pathologist's expertise in identifying plant disease. Hence this problem can be solved by a computer-aided diagnostic system with artificial intelligence (CADS-AI). This system will aid in improving and protecting the yield of the plant, but it lacks trust as the existing system is not flawless. Hence, in this research work, a plant disease classification with an explainable AI pipeline is developed which ensures trust in the CADS solution. Furthermore, an expert recommendation system will act as an alternative to expert plant pathologists. Tomato leaf diseases data from the PlantVillage dataset is used in the proposed solution. Transfer learning technique was adopted in training deep neural network models with original and augmented data of 16,684 and 53,476 images respectively. The best model for the dataset was efficientNet B5 with best F1 score accuracy of 0.9842 and 0.9930. The predicted output of B5 was interpreted with explainable AI techniques and validated using YOLOv4. Inference of the proposed solution was a client-server interface where end-users can upload infected leaf images via mobile phones or web browsers. This entire system was tested in real-time with 250 volunteers with 4G mobile network or 100 MBPS wifi. The average throughput time of the system is around 4.3 seconds.","[{'authorId': '2285338084', 'name': 'C. Arvind'}, {'authorId': '2044359387', 'name': 'Aditi Totla'}, {'authorId': '153116789', 'name': 'Tanisha Jain'}, {'authorId': '144122679', 'name': 'Nandini Sinha'}, {'authorId': '47686112', 'name': 'R. Jyothi'}, {'authorId': '2151210320', 'name': 'K. Aditya'}, {'authorId': '2151209363', 'name': 'Keerthan'}, {'authorId': '2341490993', 'name': 'Mohammed Farhan'}, {'authorId': '2151210243', 'name': 'G. Sumukh'}, {'authorId': '2151208174', 'name': 'Guruprasad Ak'}]",10
328e83f14b3258eef00605b086a335e663a17bd7,Analyzing and assessing explainable AI models for smart agriculture environments,2024,Multim. Tools Appl.,28,17,"We analyze a case study in the field of smart agriculture exploiting Explainable AI (XAI) approach, a field of study that aims to provide interpretations and explanations to the behaviour of AI systems. The study regards a multiclass classification problem on the Crop Recommendation dataset. The original task is the prediction of the most adequate crop, according to seven features. In addition to the predictions, two of the most well-known XAI approaches have been used in order to obtain explanations and interpretations of the behaviour of the models: SHAP ( SH apley A dditive Ex P lanations), and LIME (Local Interpretable Model-Agnostic Explanations). Both packages provide easy-to-understand visualizations that allow common users to understand explanations of single predictions even without going into the mathematical details of the algorithms. Within the scientific community criticisms have been raised against these approaches, and recently some papers brought to light some weaknesses. However, the two algorithms are among the most popular in XAI and are still considered points of reference for this field of study.","[{'authorId': '2182628938', 'name': 'Andrea Cartolano'}, {'authorId': '2237999539', 'name': 'Alfredo Cuzzocrea'}, {'authorId': '2237999771', 'name': 'Giovanni Pilato'}]",3
9784066a2acf67fcb3aa4eecddfe02415dec8c20,Explainable AI In E-Commerce: Enhancing Trust And Transparency In AI-Driven Decisions,2024,Innovatech Engineering Journal,13,0,"This study explores the transformative role of Explainable Artificial Intelligence (XAI) in e-commerce, focusing on its potential to enhance consumer trust, transparency, and regulatory compliance. Through a systematic review of 42 peer-reviewed articles, this research examines the applications, challenges, and limitations of XAI techniques such as SHAP (Shapley Additive Explanations), LIME (Local Interpretable Model-Agnostic Explanations), and other interpretability frameworks in consumer-facing AI systems. The findings reveal that XAI significantly improves user trust and satisfaction by providing interpretable explanations for AI-driven decisions in areas like recommendation engines, fraud detection, and dynamic pricing. However, critical gaps remain, including the scalability of XAI methods for handling large datasets, their limited capacity to address systemic biases, and the need for personalized, user-centric explanations tailored to diverse audiences. The study also highlights the role of XAI in ensuring compliance with regulations such as GDPR and CCPA, showcasing its dual impact on operational transparency and legal adherence. By identifying these strengths and gaps, this research contributes to a deeper understanding of XAI’s potential and provides valuable insights for its effective integration into e-commerce platforms. These findings underscore the necessity of advancing XAI methodologies to meet the evolving demands of the digital marketplace.","[{'authorId': '2341010971', 'name': 'Malay Sarkar'}]",1
1d4acddc281471cc1f363c9d1f402d19e7ded77a,AI Trust: Can Explainable AI Enhance Warranted Trust?,2023,Human Behavior and Emerging Technologies,23,39,"Explainable artificial intelligence (XAI), known to produce explanations so that predictions from AI models can be understood, is commonly used to mitigate possible AI mistrust. The underlying premise is that the explanations of the XAI models enhance AI trust. However, such an increase may depend on many factors. This article examined how trust in an AI recommendation system is affected by the presence of explanations, the performance of the system, and the level of risk. Our experimental study, conducted with 215 participants, has shown that the presence of explanations increases AI trust, but only in certain conditions. AI trust was higher when explanations with feature importance were provided than with counterfactual explanations. Moreover, when the system performance is not guaranteed, the use of explanations seems to lead to an overreliance on the system. Lastly, system performance had a stronger impact on trust, compared to the effects of other factors (explanation and risk).","[{'authorId': '2264821615', 'name': 'Regina de Brito Duarte'}, {'authorId': '144106225', 'name': 'Filipa Correia'}, {'authorId': '2252416777', 'name': 'P. Arriaga'}, {'authorId': '2264824312', 'name': 'Ana Paiva'}]",4
65076655c75c7f9664841817a3e8db3fb1421705,CLARUS: An Interactive Explainable AI Platform for Manual Counterfactuals in Graph Neural Networks,2023,bioRxiv,38,62,"Background Lack of trust in artificial intelligence (AI) models in medicine is still the key blockage for the use of AI in clinical decision support systems (CDSS). Although AI models are already performing excellently in systems medicine, their black-box nature entails that patient-specific decisions are incomprehensible for the physician. This is especially true for very complex models such as graph neural networks (GNNs), a common state-of-the-art approach to model biological networks such as protein-protein-interaction graphs (PPIs) to predict clinical outcomes. The aim of explainable AI (XAI) algorithms is to “explain” to a human domain expert, which input features, such as genes, influenced a specific recommendation. However, in the clinical domain, it is essential that these explanations lead to some degree of causal understanding by a clinician in the context of a specific application. Results We developed the CLARUS platform, aiming to promote human understanding of GNN predictions by allowing the domain expert to validate and improve the decision-making process. CLARUS enables the visualisation of the patient-specific biological networks used to train and test the GNN model, where nodes and edges correspond to gene products and their interactions, for instance. XAI methods, such as GNNExplainer, compute relevance values for genes and interactions. The CLARUS graph visualisation highlights gene and interaction relevances by color intensity and line thickness, respectively. This enables domain experts to gain deeper insights into the biological network by identifying the most influential sub-graphs and molecular pathways crucial for the decision-making process. More importantly, the expert can interactively alter the patient-specific PPI network based on the acquired understanding and initiate re-prediction or retraining. This interactivity allows to ask manual counterfactual questions and analyse the resulting effects on the GNN prediction. Conclusion To the best of our knowledge, we present the first interactive XAI platform prototype, CLARUS, that allows not only the evaluation of specific human counterfactual questions based on user-defined alterations of patient PPI networks and a re-prediction of the clinical outcome but also a retraining of the entire GNN after changing the underlying graph structures. The platform is currently hosted by the GWDG on https://rshiny.gwdg.de/apps/clarus/.","[{'authorId': '2142485909', 'name': 'J. Beinecke'}, {'authorId': '1947785', 'name': 'Anna Saranti'}, {'authorId': '2162998870', 'name': 'Alessa Angerschmid'}, {'authorId': '2152300', 'name': 'B. Pfeifer'}, {'authorId': '2192361873', 'name': 'Vanessa Klemt'}, {'authorId': '47596587', 'name': 'Andreas Holzinger'}, {'authorId': '1731430', 'name': 'Anne-Christin Hauschild'}]",7
576844456ba24457771ad4dbfe0f9c41ca94dbb5,Eye tracking insights into physician behaviour with safe and unsafe explainable AI recommendations,2024,npj Digit. Medicine,5,60,"We studied clinical AI-supported decision-making as an example of a high-stakes setting in which explainable AI (XAI) has been proposed as useful (by theoretically providing physicians with context for the AI suggestion and thereby helping them to reject unsafe AI recommendations). Here, we used objective neurobehavioural measures (eye-tracking) to see how physicians respond to XAI with N = 19 ICU physicians in a hospital’s clinical simulation suite. Prescription decisions were made both pre- and post-reveal of either a safe or unsafe AI recommendation and four different types of simultaneously presented XAI. We used overt visual attention as a marker for where physician mental attention was directed during the simulations. Unsafe AI recommendations attracted significantly greater attention than safe AI recommendations. However, there was no appreciably higher level of attention placed onto any of the four types of explanation during unsafe AI scenarios (i.e. XAI did not appear to ‘rescue’ decision-makers). Furthermore, self-reported usefulness of explanations by physicians did not correlate with the level of attention they devoted to the explanations reinforcing the notion that using self-reports alone to evaluate XAI tools misses key aspects of the interaction behaviour between human and machine.","[{'authorId': '50600402', 'name': 'M. Nagendran'}, {'authorId': '2854788', 'name': 'Paul Festor'}, {'authorId': '2297296338', 'name': 'Matthieu Komorowski'}, {'authorId': '2242617182', 'name': 'Anthony C. Gordon'}, {'authorId': '2286113515', 'name': 'A. A. Faisal'}]",5
b768705712fe81c7b4bef94dce957552361b82f6,Explainable AI: Definition and attributes of a good explanation for health AI,2024,AI and Ethics,1,82,"
 Proposals of artificial intelligence (AI) solutions based on more complex and accurate predictive models are becoming ubiquitous across many disciplines. As the complexity of these models increases, there is a tendency for transparency and users’ understanding to decrease. This means accurate prediction alone is insufficient to make an AI-based solution truly useful. For the development of healthcare systems, this raises new issues for accountability and safety. How and why an AI system made a recommendation may necessitate complex explanations of the inner workings and reasoning processes. While research on explainable AI (XAI) has grown significantly in recent years, and the demand for XAI in medicine is high, determining what constitutes a good explanation is ad hoc and providing adequate explanations remains a challenge. To realise the potential of AI, it is critical to shed light on two fundamental questions of explanation for safety–critical AI such as health-AI that remain unanswered: (1) What is an explanation in health-AI? And (2) What are the attributes of a good explanation in health-AI? In this study and possibly for the first time we studied published literature, and expert opinions from a diverse group of professionals reported from a two-round Delphi study. The research outputs include (1) a proposed definition of explanation in health-AI, and (2) a comprehensive set of attributes that characterize a good explanation in health-AI.","[{'authorId': '3444731', 'name': 'E. Kyrimi'}, {'authorId': '2322503083', 'name': 'Scott McLachlan'}, {'authorId': '2239205423', 'name': 'Jared M. Wohlgemut'}, {'authorId': '2335206', 'name': 'Zane Perkins'}, {'authorId': '1953585', 'name': 'D. Lagnado'}, {'authorId': '2242974990', 'name': 'William Marsh'}, {'authorId': '2326110289', 'name': 'ExAIDSS Expert Group'}]",7
f203ca98725217c2df8b429bf33289a24f59f807,Explainable AI in E-Commerce: Seller Recommendations with Ethnocentric Transparency,2024,Journal of Electrical Systems,0,19,"Personalized seller recommendations are fundamental to enhancing user experiences and increasing sales in e-commerce platforms. Traditional recommendation systems, however, often function as black-box models, offering limited interpretability. This paper explores the integration of Explainable AI (XAI) techniques, particularly Integrated Gradients (IG) and DeepLIFT (Deep Learning Important FeaTures), into a hybrid recommendation system. The proposed approach combines Matrix Factorization (MF) and Graph Neural Networks (GNNs) to deliver personalized and interpretable seller recommendations. Using real-world e-commerce datasets, the study evaluates how different features, such as user interaction history, social connections, and seller reputation contribute to recommendation outcomes. The system addresses the trade-offs between recommendation accuracy and interpretability, ensuring that insights are both actionable and trustworthy. Experimental results demonstrate that the hybrid model achieves substantial improvements in precision, recall, and F1-score compared to standalone MF and GNN-based approaches. Moreover, Integrated Gradients and DeepLIFT provide users with clear and intuitive explanations of the recommendation process, fostering trust in the system. This paper also introduces a comprehensive feature attribution analysis to quantify the impact of key factors, including behavioral patterns and network influence, on recommendation decisions. A comparative evaluation with state-of-the-art neural recommendation models highlights the effectiveness of the proposed system in balancing performance with interpretability. Finally, the study discusses future enhancements, such as incorporating explainability techniques tailored for multimodal data, employing reinforcement learning for adaptive personalization, and extending the model to handle dynamic user preferences. These findings underscore the importance of transparent, user-focused AI in driving innovation in e-commerce recommendation systems.","[{'authorId': '2362775215', 'name': 'Tauqeer Akhtar'}]",1
b451f6dde2e4b9b6d72b892a4768228c577ec4ac,Recommender Systems in Financial Trading: Using machine-based conviction analysis in an explainable AI investment framework,2024,,2,39,"Traditionally, assets are selected for inclusion in a portfolio (long or short) by human analysts. Teams of human portfolio managers (PMs) seek to weigh and balance these securities using optimisation methods and other portfolio construction processes. Often, human PMs consider human analyst recommendations against the backdrop of the analyst's recommendation track record and the applicability of the analyst to the recommendation they provide. Many firms regularly ask analysts to provide a""conviction""level on their recommendations. In the eyes of PMs, understanding a human analyst's track record has typically come down to basic spread sheet tabulation or, at best, a""virtual portfolio""paper trading book to keep track of results of recommendations. Analysts' conviction around their recommendations and their""paper trading""track record are two crucial workflow components between analysts and portfolio construction. Many human PMs may not even appreciate that they factor these data points into their decision-making logic. This chapter explores how Artificial Intelligence (AI) can be used to replicate these two steps and bridge the gap between AI data analytics and AI-based portfolio construction methods. This field of AI is referred to as Recommender Systems (RS). This chapter will further explore what metadata that RS systems functionally supply to downstream systems and their features.","[{'authorId': '2296991022', 'name': 'Alicia Vidler'}]",1
fde09ebed89633eaed16c857147bb2123c77d58a,When Post Hoc Explanation Knocks: Consumer Responses to Explainable AI Recommendations,2023,Journal of Interactive Marketing,18,49,"Artificial intelligence (AI) recommendations are becoming increasingly prevalent, but consumers are often reluctant to trust them, in part due to the “black-box” nature of algorithm-facilitated recommendation agents. Despite the acknowledgment of the vital role of interpretability in consumer trust in AI recommendations, it remains unclear how to effectively increase interpretability perceptions and consequently enhance positive consumer responses. The current research addresses this issue by investigating the effects of the presence and type of post hoc explanations in boosting positive consumer responses to AI recommendations in different decision-making domains. Across four studies, the authors demonstrate that the presence of post hoc explanations increases interpretability perceptions, which in turn fosters positive consumer responses (e.g., trust, purchase intention, and click-through) to AI recommendations. Moreover, they show that the facilitating effect of post hoc explanations is stronger in the utilitarian (vs. hedonic) decision-making domain. Further, explanation type modulates the effectiveness of post hoc explanations such that attribute-based explanations are more effective in enhancing trust in the utilitarian decision-making domain, whereas user-based explanations are more effective in the hedonic decision-making domain.","[{'authorId': '2145780744', 'name': 'Changdong Chen'}, {'authorId': '2271898801', 'name': 'Allen Ding Tian'}, {'authorId': '2271916495', 'name': 'Ruochen Jiang'}]",3
88bd41850a54c95e4b35a58f3f11ea4053a33bd2,ERS: An Explainable Research Paper Recommendation System for User-Centric Discovery with LIME,2024,2024 5th IEEE Global Conference for Advancement in Technology (GCAT),0,29,"In the era of growing academic research, the challenge of efficiently discovering relevant and valuable papers persists, exacerbated by the ever-growing volume of publications. Traditional recommendation systems, while offering assistance, often lack transparency, leaving users in the dark about the rationale behind suggestions. This research proposes an Explainable Research Paper Recommendation System (ERS) that leverages the Locally Interpretable Model-agnostic Explanations (LIME) algorithm. Our ERS personalizes recommendations by analyzing user profiles, research interests, and citation history. Uniquely, ERS offers transparent explanations for each recommendation, utilizing LIME to highlight the key factors influencing each suggested paper. This fosters user trust and empowers researchers with a deeper understanding of the recommendation process. Furthermore, the paper explores the potential of ERS to enhance academic collaboration, knowledge-sharing, and scalability, while contributing to the advancement of Explainable AI research. Ultimately, by delivering a positive user experience through relevant recommendations and clear explanations, such as systems can empower researchers to navigate the vast ocean of academic literature.","[{'authorId': '2305785220', 'name': 'Parvathy P Nair'}, {'authorId': '2305783684', 'name': 'Surabhi Sudhan'}, {'authorId': '2305787515', 'name': 'M. Thushara'}]",3
ea76dce92072b9c84d22d94460e91e8d14b4b72c,A Reusable Model-agnostic Framework for Faithfully Explainable Recommendation and System Scrutability,2023,ACM Trans. Inf. Syst.,14,98,"State-of-the-art industrial-level recommender system applications mostly adopt complicated model structures such as deep neural networks. While this helps with the model performance, the lack of system explainability caused by these nearly blackbox models also raises concerns and potentially weakens the users’ trust in the system. Existing work on explainable recommendation mostly focuses on designing interpretable model structures to generate model-intrinsic explanations. However, most of them have complex structures, and it is difficult to directly apply these designs onto existing recommendation applications due to the effectiveness and efficiency concerns. However, while there have been some studies on explaining recommendation models without knowing their internal structures (i.e., model-agnostic explanations), these methods have been criticized for not reflecting the actual reasoning process of the recommendation model or, in other words, faithfulness. How to develop model-agnostic explanation methods and evaluate them in terms of faithfulness is mostly unknown. In this work, we propose a reusable evaluation pipeline for model-agnostic explainable recommendation. Our pipeline evaluates the quality of model-agnostic explanation from the perspectives of faithfulness and scrutability. We further propose a model-agnostic explanation framework for recommendation and verify it with the proposed evaluation pipeline. Extensive experiments on public datasets demonstrate that our model-agnostic framework is able to generate explanations that are faithful to the recommendation model. We additionally provide quantitative and qualitative study to show that our explanation framework could enhance the scrutability of blackbox recommendation model. With proper modification, our evaluation pipeline and model-agnostic explanation framework could be easily migrated to existing applications. Through this work, we hope to encourage the community to focus more on faithfulness evaluation of explainable recommender systems.","[{'authorId': '2284763197', 'name': 'Zhichao Xu'}, {'authorId': '2029235362', 'name': 'Hansi Zeng'}, {'authorId': '2110449137', 'name': 'Juntao Tan'}, {'authorId': '2011378', 'name': 'Zuohui Fu'}, {'authorId': '1591136873', 'name': 'Yongfeng Zhang'}, {'authorId': '144922928', 'name': 'Qingyao Ai'}]",6
b4151feb1dd2f06888027a6db96369cf0b483bd9,Integration of Explainable Artificial Intelligence (XAI) in the Development of Disease Prediction and Medicine Recommendation System,2024,2024 IEEE International Conference on Interdisciplinary Approaches in Technology and Management for Social Innovation (IATMSI),1,11,"The contemporary healthcare landscape necessitates innovative solutions to improve transparency and understanding in medical decision-making. This paper proposes an advanced medicine recommendation system and a robust disease prediction model integrating explainable AI (XAI). Recognizing the prevalence of misinformation and the urgent need for user-friendly applications, the system empowers users to manage their health proactively. It can be extended beyond common diseases, encompassing rare diseases, and employs XAI algorithms, specifically SHAP and LIME, to enhance transparency. The system incorporates Random Forest Classifier and Decision Tree models, showcasing high accuracy and robustness. The explanation models contribute to user understanding, while performance metrics offer insights into model strengths and generalization abilities. Figures depict SHAP outputs for Decision Tree and Random Forest models, emphasizing transparency in medical predictions. This proposed system addresses critical healthcare challenges, fostering informed decision-making and user trust.","[{'authorId': '2298064946', 'name': 'Joel Mathew'}, {'authorId': '2298062803', 'name': 'Richie Suresh Koshy'}, {'authorId': '2298090592', 'name': 'Dr. R. Chitra'}, {'authorId': '2298061499', 'name': 'Caleb Stephen'}]",4
62635461b44d9ff7901fbce982a5c1bbccfaf2b0,"Explainable AI: A Brief Survey on History, Research Areas, Approaches and Challenges",2019,Natural Language Processing and Chinese Computing,518,24,,"[{'authorId': '2724114', 'name': 'Feiyu Xu'}, {'authorId': '1781790', 'name': 'H. Uszkoreit'}, {'authorId': '3165307', 'name': 'Yangzhou Du'}, {'authorId': '2088400146', 'name': 'Wei Fan'}, {'authorId': '144060462', 'name': 'Dongyan Zhao'}, {'authorId': '145254043', 'name': 'Jun Zhu'}]",6
173ee66ebf96b6767aa1999bc4310dc7c39d40f0,Explainable AI at Work! What Can It Do for Smart Agriculture?,2022,IEEE International Conference on Multimedia Big Data,8,39,"Explainable AI (XAI) is gaining the momentum, at now. While the idea is to apply it in different scenarios, including medicine, business analytics, genomics computing and so forth, in this paper we focus the attention on another emerging case, represented by so called smart agricolture. In this paper, we propose the application of some well-known XAI tools on top of the Crop Recommendation dataset. Our research efforts also involve the sensitivity analysis of retrieved results.","[{'authorId': '2182628938', 'name': 'Andrea Cartolano'}, {'authorId': '145046124', 'name': 'A. Cuzzocrea'}, {'authorId': '1708205', 'name': 'G. Pilato'}, {'authorId': '32715613', 'name': 'G. Grasso'}]",4
